,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
1364,UPSRTC,Bareilly to Haridwar,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,UPSRTC - VKS0001,Janrath AC Seater 2+2,2024-07-17 22:05:00,05h 40m,2024-07-17 03:45:00,3.9,625,36
1365,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - BRT0003,Ordinary Non AC Seater 2+3,2024-07-17 04:20:00,04h 40m,2024-07-17 09:00:00,3.3,345,52
1366,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - GNA0136,Ordinary Non AC Seater 2+3,2024-07-17 05:15:00,04h 00m,2024-07-17 09:15:00,3.3,345,52
1367,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - GNA0128,Ordinary Non AC Seater 2+3,2024-07-17 07:00:00,04h 00m,2024-07-17 11:00:00,3.3,345,52
1368,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - ETD0018,Ordinary Non AC Seater 2+3,2024-07-17 07:00:00,05h 00m,2024-07-17 12:00:00,3.3,295,52
1369,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - GNA0132,Ordinary Non AC Seater 2+3,2024-07-17 07:02:00,04h 01m,2024-07-17 11:03:00,3.3,345,52
1370,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - GNA0005,Ordinary Non AC Seater 2+3,2024-07-17 08:00:00,04h 00m,2024-07-17 12:00:00,3.3,345,52
1371,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - NDD0010,Ordinary Non AC Seater 2+3,2024-07-17 09:00:00,04h 00m,2024-07-17 13:00:00,3.3,345,52
1372,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - TAJ0038,Ordinary Non AC Seater 2+3,2024-07-17 09:15:00,06h 15m,2024-07-17 15:30:00,3.3,314,52
1373,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - GNA0069,Ordinary Non AC Seater 2+3,2024-07-17 10:32:00,04h 00m,2024-07-17 14:32:00,3.3,345,52
1374,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - KSB0015,Janrath AC Seater 2+2,2024-07-17 11:00:00,04h 00m,2024-07-17 15:00:00,1.7,499,35
1375,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - BRT0001,Ordinary Non AC Seater 2+3,2024-07-17 13:30:00,05h 00m,2024-07-17 18:30:00,3.3,345,52
1376,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - TAJ0054,Pink Express AC Seater 2+2,2024-07-17 15:02:00,03h 08m,2024-07-17 18:10:00,3.0,499,41
1377,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - GNA0112,Ordinary Non AC Seater 2+3,2024-07-17 15:45:00,04h 00m,2024-07-17 19:45:00,3.3,345,52
1378,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - SKB0018,Ordinary Non AC Seater 2+3,2024-07-17 18:00:00,05h 20m,2024-07-17 23:20:00,3.3,295,52
1379,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - TAJ0014,Janrath AC Seater 2+2,2024-07-17 18:01:00,04h 14m,2024-07-17 22:15:00,3.3,534,36
1380,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - NDD0012,Ordinary Non AC Seater 2+3,2024-07-17 20:00:00,03h 58m,2024-07-17 23:58:00,3.3,345,52
1381,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 180335,Express Non AC Seater 2+3,2024-07-17 12:30:00,04h 20m,2024-07-17 16:50:00,3.7,286,42
1382,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 159508,Express Non AC Seater 2+3,2024-07-17 14:00:00,03h 50m,2024-07-17 17:50:00,3.7,286,46
1383,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 170941,Express Non AC Seater 2+3,2024-07-17 15:00:00,04h 40m,2024-07-17 19:40:00,3.7,286,42
1384,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 159504,Express Non AC Seater 2+3,2024-07-17 18:30:00,05h 50m,2024-07-17 00:20:00,3.7,286,46
1385,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RSRTC - 160836,Express Non AC Seater 2+3,2024-07-17 19:30:00,09h 30m,2024-07-17 05:00:00,3.7,286,46
1386,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Bihar state road transport corporation (BSRTC) - 117804,Volvo A/C Sleeper (2+1),2024-07-17 16:30:00,03h 45m,2024-07-17 20:15:00,3.3,600,23
1387,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 00:10:00,02h 50m,2024-07-17 03:00:00,3.3,399,12
1388,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 06:00:00,04h 25m,2024-07-17 10:25:00,4.1,298,17
1389,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 06:30:00,05h 25m,2024-07-17 11:55:00,3.3,210,24
1390,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Zingbus Plus,AC Seater (2+2),2024-07-17 06:31:00,03h 09m,2024-07-17 09:40:00,4.0,261,28
1391,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 07:00:00,04h 30m,2024-07-17 11:30:00,4.1,284,25
1392,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 07:45:00,04h 30m,2024-07-17 12:15:00,3.7,284,33
1393,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 08:25:00,04h 30m,2024-07-17 12:55:00,4.1,284,21
1394,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),2024-07-17 08:50:00,04h 05m,2024-07-17 12:55:00,4.4,440,38
1395,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 09:00:00,04h 50m,2024-07-17 13:50:00,4.0,256,36
1396,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),2024-07-17 09:20:00,04h 10m,2024-07-17 13:30:00,3.5,339,25
1397,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 10:00:00,05h 20m,2024-07-17 15:20:00,3.3,99,38
1398,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 11:00:00,04h 40m,2024-07-17 15:40:00,3.3,245,29
1399,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 11:00:00,04h 50m,2024-07-17 15:50:00,4.1,284,35
1400,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 13:00:00,04h 50m,2024-07-17 17:50:00,4.0,284,37
1401,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 14:00:00,04h 50m,2024-07-17 18:50:00,3.6,284,38
1402,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 15:00:00,04h 30m,2024-07-17 19:30:00,3.8,284,39
1403,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 16:00:00,04h 50m,2024-07-17 20:50:00,3.3,284,42
1404,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 17:00:00,04h 30m,2024-07-17 21:30:00,4.2,284,42
1405,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 18:00:00,05h 15m,2024-07-17 23:15:00,3.8,284,43
1406,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Hans Travels (I) Private Limited,A/C Sleeper (2+1),2024-07-17 18:00:00,03h 45m,2024-07-17 21:45:00,3.3,300,29
1407,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 18:30:00,04h 20m,2024-07-17 22:50:00,3.3,322,22
1408,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 19:00:00,04h 30m,2024-07-17 23:30:00,3.5,284,41
1409,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 19:20:00,04h 20m,2024-07-17 23:40:00,3.3,312,20
1410,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 19:30:00,04h 55m,2024-07-17 00:25:00,3.3,332,17
1411,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 19:30:00,04h 00m,2024-07-17 23:30:00,3.3,260,17
1412,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 20:35:00,04h 20m,2024-07-17 00:55:00,4.3,284,43
1413,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 21:00:00,04h 50m,2024-07-17 01:50:00,3.7,284,44
1414,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,Non A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,04h 00m,2024-07-17 01:30:00,3.1,450,35
1415,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,A/C Seater/Sleeper (2+1),2024-07-17 21:50:00,03h 35m,2024-07-17 01:25:00,3.5,399,34
1416,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,2024-07-17 22:10:00,04h 06m,2024-07-17 02:16:00,3.7,450,33
1417,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,DURGA TRAVELS,A/C Seater / Sleeper (2+2),2024-07-17 22:16:00,04h 14m,2024-07-17 02:30:00,3.0,299,41
1418,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,DURGA TRAVELS,A/C Sleeper (2+1),2024-07-17 22:20:00,04h 10m,2024-07-17 02:30:00,3.0,399,26
1419,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,JD Travels (Khajuraho Travels),A/C Seater / Sleeper (2+1),2024-07-17 22:30:00,04h 00m,2024-07-17 02:30:00,4.2,427,23
1420,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,DURGA TRAVELS,A/C Seater/Sleeper (2+1),2024-07-17 22:30:00,04h 29m,2024-07-17 02:59:00,3.0,399,14
1421,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 22:30:00,04h 25m,2024-07-17 02:55:00,3.3,260,29
1422,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 22:30:00,03h 55m,2024-07-17 02:25:00,3.3,322,21
1423,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Vande Fly,A/C Seater / Sleeper (2+2),2024-07-17 22:45:00,04h 10m,2024-07-17 02:55:00,3.5,475,49
1424,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 23:00:00,04h 00m,2024-07-17 03:00:00,3.3,260,31
1425,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),2024-07-17 23:15:00,03h 02m,2024-07-17 02:17:00,4.4,399,41
1426,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),2024-07-17 23:55:00,04h 30m,2024-07-17 04:25:00,3.8,284,37
1427,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,JKM Travels,AC Seater (2+2),2024-07-17 05:30:00,05h 30m,2024-07-17 11:00:00,2.0,549,37
1428,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,ROYAL SAFARI INDIA TRAVELS,A/C Seater Push Back (2+2),2024-07-17 06:00:00,05h 30m,2024-07-17 11:30:00,2.4,599,22
1429,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 06:30:00,03h 00m,2024-07-17 09:30:00,2.3,375,33
1430,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 07:00:00,03h 00m,2024-07-17 10:00:00,2.3,300,33
1431,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,India Impact Tour and Travels,AC Seater (2+2),2024-07-17 07:25:00,03h 35m,2024-07-17 11:00:00,1.7,525,35
1432,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 07:30:00,03h 00m,2024-07-17 10:30:00,2.3,300,33
1433,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 08:00:00,03h 00m,2024-07-17 11:00:00,2.3,300,33
1434,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RAWAT HOLIDAYS,A/C Seater (2+2),2024-07-17 08:15:00,03h 55m,2024-07-17 12:10:00,1.2,599,45
1435,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 09:00:00,03h 00m,2024-07-17 12:00:00,2.3,300,33
1436,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 09:30:00,03h 00m,2024-07-17 12:30:00,2.3,300,33
1437,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 10:00:00,03h 00m,2024-07-17 13:00:00,2.3,300,33
1438,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 10:30:00,03h 00m,2024-07-17 13:30:00,2.3,449,33
1439,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 11:00:00,03h 00m,2024-07-17 14:00:00,2.3,449,33
1440,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 11:30:00,03h 00m,2024-07-17 14:30:00,2.3,300,33
1441,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 11:55:00,03h 00m,2024-07-17 14:55:00,2.3,300,33
1442,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 12:30:00,03h 00m,2024-07-17 15:30:00,2.3,449,33
1443,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 13:00:00,03h 00m,2024-07-17 16:00:00,2.3,300,33
1444,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RAWAT HOLIDAYS,A/C Seater (2+2),2024-07-17 13:15:00,03h 55m,2024-07-17 17:10:00,1.2,649,45
1445,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 13:30:00,03h 00m,2024-07-17 16:30:00,2.3,300,33
1446,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Royal Star Travels,AC Seater (2+2),2024-07-17 14:00:00,05h 00m,2024-07-17 19:00:00,1.1,900,21
1447,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 14:00:00,03h 00m,2024-07-17 17:00:00,2.3,449,33
1448,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 15:00:00,03h 00m,2024-07-17 18:00:00,2.3,300,33
1449,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 15:30:00,03h 00m,2024-07-17 18:30:00,2.3,300,33
1450,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 16:00:00,03h 00m,2024-07-17 19:00:00,2.3,300,33
1451,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),2024-07-17 17:00:00,03h 00m,2024-07-17 20:00:00,2.3,300,33
1452,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Hans Travels (I) Private Limited,A/C Sleeper (2+1),2024-07-17 20:25:00,03h 15m,2024-07-17 23:40:00,2.0,300,27
1453,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Kalpana Travels Kanpur,NON AC Seater / Sleeper 2+1,2024-07-17 22:15:00,04h 30m,2024-07-17 02:45:00,2.1,400,34
1454,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RAWAT HOLIDAYS,A/C Seater (2+2),2024-07-17 22:15:00,03h 55m,2024-07-17 02:10:00,1.2,599,45
1455,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Yadav Vishvkarma Tour And Travels,NON AC Seater / Sleeper 2+1,2024-07-17 22:30:00,03h 51m,2024-07-17 02:21:00,2.8,450,36
1456,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Mahalaxmi Travels,A/C Sleeper (2+1),2024-07-17 00:30:00,03h 30m,2024-07-17 04:00:00,3.8,799,20
1457,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),2024-07-17 01:35:00,03h 00m,2024-07-17 04:35:00,4.8,499,15
1458,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Vijay Tour and Travels,AC Sleeper (2+1),2024-07-17 01:40:00,03h 30m,2024-07-17 05:10:00,3.5,1203,26
1459,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Falcon Tour And Travels,AC Seater (2+2),2024-07-17 06:20:00,04h 40m,2024-07-17 11:00:00,3.3,600,37
1460,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),2024-07-17 11:00:00,03h 30m,2024-07-17 14:30:00,3.9,699,36
1461,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,BT Travels,VE A/C Seater / Sleeper (2+1),2024-07-17 11:20:00,03h 40m,2024-07-17 15:00:00,4.3,522,33
1462,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),2024-07-17 16:05:00,03h 55m,2024-07-17 20:00:00,3.7,750,37
1463,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),2024-07-17 16:15:00,04h 00m,2024-07-17 20:15:00,3.9,1000,29
1464,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),2024-07-17 16:30:00,05h 05m,2024-07-17 21:35:00,4.4,799,59
1465,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 16:30:00,04h 30m,2024-07-17 21:00:00,3.4,599,44
1466,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 17:00:00,04h 30m,2024-07-17 21:30:00,3.4,855,46
1467,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),2024-07-17 17:00:00,04h 40m,2024-07-17 21:40:00,4.4,799,35
1468,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),2024-07-17 17:05:00,03h 40m,2024-07-17 20:45:00,3.7,1400,36
1469,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Khajuraho Travels,AC Sleeper (2+1),2024-07-17 17:06:00,04h 27m,2024-07-17 21:33:00,4.0,800,26
1470,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Sleeper (2+1),2024-07-17 17:20:00,03h 40m,2024-07-17 21:00:00,3.5,999,32
1471,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),2024-07-17 18:00:00,03h 20m,2024-07-17 21:20:00,3.4,1299,54
1472,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gajraj bus service,A/C Seater / Sleeper (2+1),2024-07-17 18:00:00,04h 00m,2024-07-17 22:00:00,3.9,799,35
1473,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 18:00:00,03h 50m,2024-07-17 21:50:00,4.0,1000,36
1474,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 18:00:00,03h 40m,2024-07-17 21:40:00,4.1,1199,28
1475,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gajraj bus service,A/C Seater / Sleeper (2+1),2024-07-17 18:00:00,04h 00m,2024-07-17 22:00:00,3.9,899,37
1476,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),2024-07-17 18:00:00,04h 50m,2024-07-17 22:50:00,3.5,2857.14,44
1477,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 18:00:00,04h 30m,2024-07-17 22:30:00,3.4,684,43
1478,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,E Bus India,A/C Seater/Sleeper (2+1),2024-07-17 18:00:00,04h 00m,2024-07-17 22:00:00,4.0,854,32
1479,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),2024-07-17 18:00:00,03h 25m,2024-07-17 21:25:00,3.9,798,29
1480,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 18:00:00,03h 50m,2024-07-17 21:50:00,4.0,1200,36
1481,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),2024-07-17 18:10:00,03h 50m,2024-07-17 22:00:00,3.7,799,32
1482,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,VE A/C Sleeper (2+1),2024-07-17 18:15:00,04h 15m,2024-07-17 22:30:00,5.0,1000,29
1483,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),2024-07-17 18:20:00,03h 40m,2024-07-17 22:00:00,3.5,699,27
1484,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 18:25:00,04h 00m,2024-07-17 22:25:00,4.0,895,34
1485,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 18:30:00,04h 30m,2024-07-17 23:00:00,3.4,570,45
1486,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 18:55:00,04h 10m,2024-07-17 23:05:00,4.0,849,38
1487,UPSRTC,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 19:00:00,04h 30m,2024-07-17 23:30:00,4.1,550,47
