,ID,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
8859,8860,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Seater/Sleeper (2+1),2024-07-17 23:45:00,04h 10m,2024-07-17 03:55:00,2.4,700.00,40
8860,8861,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:40:00,04h 20m,2024-07-17 04:00:00,3.1,1330.00,34
8861,8862,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:20:00,05h 30m,2024-07-17 04:50:00,2.7,999.00,17
8862,8863,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 01:30:00,03h 30m,2024-07-17 05:00:00,2.4,749.00,3
8863,8864,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),2024-07-17 00:54:00,05h 00m,2024-07-17 05:54:00,4.9,1099.00,1
8864,8865,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),2024-07-17 23:55:00,04h 10m,2024-07-17 04:05:00,4.9,1399.00,31
8865,8866,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),2024-07-17 22:30:00,04h 45m,2024-07-17 03:15:00,4.9,599.00,41
8866,8867,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),2024-07-17 01:21:00,03h 30m,2024-07-17 04:51:00,4.9,1699.00,14
8867,8868,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 17:00:00,04h 40m,2024-07-17 21:40:00,1.7,700.00,42
8868,8869,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),2024-07-17 22:40:00,03h 30m,2024-07-17 02:10:00,4.9,1099.00,28
8869,8870,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),2024-07-17 23:03:00,04h 10m,2024-07-17 03:13:00,4.9,1399.00,34
8870,8871,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 23:35:00,04h 50m,2024-07-17 04:25:00,4.3,520.00,42
8871,8872,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,05h 10m,2024-07-17 02:40:00,4.3,563.00,34
8872,8873,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 00:10:00,05h 15m,2024-07-17 05:25:00,4.3,1653.00,1
8873,8874,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:50:00,04h 55m,2024-07-17 01:45:00,4.3,649.00,38
8874,8875,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),2024-07-17 22:15:00,05h 00m,2024-07-17 03:15:00,4.3,749.00,27
8875,8876,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 23:20:00,04h 40m,2024-07-17 04:00:00,4.3,1544.00,31
8876,8877,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:30:00,04h 50m,2024-07-17 03:20:00,4.3,599.00,36
8877,8878,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,04h 50m,2024-07-17 02:50:00,4.3,652.00,37
8878,8879,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:35:00,04h 50m,2024-07-17 03:25:00,4.3,532.00,42
8879,8880,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Metro Travels,A/C Sleeper (2+1),2024-07-17 21:25:00,03h 40m,2024-07-17 01:05:00,0.0,1199.00,36
8880,8881,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 23:55:00,05h 30m,2024-07-17 05:25:00,4.3,1663.00,28
8881,8882,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,04h 55m,2024-07-17 02:45:00,4.3,690.00,40
8882,8883,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),2024-07-17 22:35:00,04h 55m,2024-07-17 03:30:00,4.3,1881.00,28
8883,8884,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 00:20:00,04h 36m,2024-07-17 04:56:00,4.2,1295.00,38
8884,8885,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 23:00:00,05h 15m,2024-07-17 04:15:00,4.2,971.00,43
8885,8886,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 23:20:00,04h 38m,2024-07-17 03:58:00,4.2,1388.00,28
8886,8887,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,BT Travels,VE A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,05h 10m,2024-07-17 03:00:00,4.2,522.00,38
8887,8888,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,International Tourist Centre,VE A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,05h 00m,2024-07-17 02:30:00,4.2,649.00,42
8888,8889,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),2024-07-17 23:30:00,03h 00m,2024-07-17 02:30:00,4.1,1400.00,22
8889,8890,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),2024-07-17 22:30:00,03h 55m,2024-07-17 02:25:00,4.1,849.00,41
8890,8891,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Dev Express ®,A/C Sleeper (2+1),2024-07-17 21:00:00,04h 55m,2024-07-17 01:55:00,4.1,934.00,36
8891,8892,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),2024-07-17 21:30:00,06h 00m,2024-07-17 03:30:00,4.1,1290.00,39
8892,8893,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,06h 10m,2024-07-17 04:00:00,4.1,1399.00,22
8893,8894,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gola Bus Service,A/C Seater/Sleeper (2+1),2024-07-17 23:46:00,04h 54m,2024-07-17 04:40:00,4.1,1499.00,32
8894,8895,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gola Bus Service,VE A/C Sleeper (2+1),2024-07-17 22:30:00,06h 00m,2024-07-17 04:30:00,4.1,1799.00,35
8895,8896,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),2024-07-17 22:00:00,04h 10m,2024-07-17 02:10:00,4.1,699.00,40
8896,8897,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SVD TRAVELS & TRANSPORT LLP,VE A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,04h 55m,2024-07-17 02:45:00,4.0,1294.00,44
8897,8898,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Hare Rama Travels,A/C Seater/Sleeper (2+1),2024-07-17 22:50:00,04h 55m,2024-07-17 03:45:00,4.0,659.00,29
8898,8899,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,E Bus India,A/C Seater/Sleeper (2+1),2024-07-17 23:00:00,05h 30m,2024-07-17 04:30:00,4.0,1329.00,42
8899,8900,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,04h 30m,2024-07-17 02:30:00,3.9,800.00,34
8900,8901,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),2024-07-17 20:30:00,05h 15m,2024-07-17 01:45:00,3.9,650.00,36
8901,8902,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Revanta Roadlines,A/C Seater / Sleeper (2+2),2024-07-17 21:25:00,04h 30m,2024-07-17 01:55:00,3.9,1349.00,48
8902,8903,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gajraj bus service,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,05h 30m,2024-07-17 04:30:00,3.9,1500.00,38
8903,8904,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Ashok Tour And Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:15:00,04h 05m,2024-07-17 03:20:00,3.8,1300.00,31
8904,8905,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Seater/Sleeper (2+1),2024-07-17 21:50:00,05h 10m,2024-07-17 03:00:00,3.7,1799.00,12
8905,8906,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Sleeper (2+1),2024-07-17 21:30:00,04h 35m,2024-07-17 02:05:00,3.7,1200.00,21
8906,8907,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Khajuraho Travels,AC Sleeper (2+1),2024-07-17 23:46:00,04h 55m,2024-07-17 04:41:00,3.7,1706.00,24
8907,8908,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Sethi Yatra Company,A/C Seater / Sleeper (2+1),2024-07-17 21:05:00,04h 55m,2024-07-17 02:00:00,3.7,800.00,38
8908,8909,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:45:00,04h 15m,2024-07-17 04:00:00,3.8,699.00,38
8909,8910,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Fouji travels,A/C Seater / Sleeper (2+1),2024-07-17 23:10:00,04h 25m,2024-07-17 03:35:00,3.5,1299.00,32
8910,8911,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),2024-07-17 22:59:00,04h 16m,2024-07-17 03:15:00,3.5,1399.00,41
8911,8912,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),2024-07-17 23:45:00,04h 30m,2024-07-17 04:15:00,3.5,1399.00,51
8912,8913,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Krishna Travels,A/C Seater / Sleeper (2+2),2024-07-17 23:05:00,04h 55m,2024-07-17 04:00:00,3.5,1399.00,53
8913,8914,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vande Fly,A/C Seater / Sleeper (2+2),2024-07-17 22:30:00,04h 40m,2024-07-17 03:10:00,3.5,485.00,34
8914,8915,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),2024-07-17 21:50:00,06h 00m,2024-07-17 03:50:00,3.4,1399.00,18
8915,8916,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),2024-07-17 22:20:00,04h 40m,2024-07-17 03:00:00,5.0,699.00,45
8916,8917,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),2024-07-17 20:30:00,05h 00m,2024-07-17 01:30:00,3.4,899.00,26
8917,8918,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 21:35:00,05h 10m,2024-07-17 02:45:00,4.1,582.00,21
8918,8919,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 23:36:00,03h 29m,2024-07-17 03:05:00,3.3,1099.00,48
8919,8920,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 01:31:00,05h 00m,2024-07-17 06:31:00,3.3,1099.00,48
8920,8921,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),2024-07-17 23:00:00,04h 30m,2024-07-17 03:30:00,3.3,1099.00,34
8921,8922,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:50:00,04h 40m,2024-07-17 01:30:00,3.2,1139.00,24
8922,8923,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree ram travels,A/C Seater / Sleeper (2+2),2024-07-17 22:31:00,04h 00m,2024-07-17 02:31:00,3.2,1044.00,50
8923,8924,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 21:45:00,04h 45m,2024-07-17 02:30:00,3.2,1139.00,24
8924,8925,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Anshi Raj Shree Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:30:00,05h 00m,2024-07-17 04:30:00,3.2,1139.00,23
8925,8926,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 21:40:00,04h 20m,2024-07-17 02:00:00,3.1,1330.00,32
8926,8927,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-07-17 22:30:00,05h 30m,2024-07-17 04:00:00,3.1,949.00,34
8927,8928,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 21:30:00,05h 00m,2024-07-17 02:30:00,3.1,1283.00,25
8928,8929,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),2024-07-17 00:34:00,03h 40m,2024-07-17 04:14:00,4.9,1599.00,2
8929,8930,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Laxmi holidays,VE A/C Seater / Sleeper (2+1),2024-07-17 23:25:00,03h 45m,2024-07-17 03:10:00,3.1,1283.00,28
8930,8931,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),2024-07-17 11:05:00,04h 30m,2024-07-17 15:35:00,3.3,599.00,33
8931,8932,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vinay Travels,Volvo A/C Seater / Sleeper (2+2),2024-07-17 23:35:00,04h 10m,2024-07-17 03:45:00,2.9,1390.00,60
8932,8933,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Dhruv Travels,A/C Seater/Sleeper (2+1),2024-07-17 23:05:00,04h 25m,2024-07-17 03:30:00,2.9,1099.00,28
8933,8934,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Dhruv Travels,A/C Seater / Sleeper (2+2),2024-07-17 00:30:00,05h 00m,2024-07-17 05:30:00,2.9,1299.00,1
8934,8935,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 21:35:00,02h 55m,2024-07-17 00:30:00,2.9,1699.00,31
8935,8936,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Panwar Travels,A/C Sleeper (2+1),2024-07-17 01:29:00,04h 46m,2024-07-17 06:15:00,2.8,2313.00,26
8936,8937,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 18:00:00,04h 30m,2024-07-17 22:30:00,2.3,600.00,38
8937,8938,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 17:30:00,03h 50m,2024-07-17 21:20:00,2.2,699.00,26
8938,8939,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Mahalaxmi Travels,Volvo 9600 A/C Sleeper (2+1),2024-07-17 23:40:00,05h 35m,2024-07-17 05:15:00,4.3,1498.00,18
8939,8940,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 22:50:00,06h 16m,2024-07-17 05:06:00,4.2,1203.00,33
8940,8941,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),2024-07-17 22:34:00,04h 00m,2024-07-17 02:34:00,4.2,1295.00,35
8941,8942,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,New India Travels,A/C Seater / Sleeper (2+2),2024-07-17 21:45:00,05h 15m,2024-07-17 03:00:00,2.3,1049.00,24
8942,8943,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 21:45:00,04h 15m,2024-07-17 02:00:00,4.2,1203.00,48
8943,8944,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 02:10:00,05h 10m,2024-07-17 07:20:00,4.1,1103.00,7
8944,8945,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 23:50:00,04h 35m,2024-07-17 04:25:00,4.1,515.00,30
8945,8946,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 02:40:00,04h 00m,2024-07-17 06:40:00,4.1,1699.00,1
8946,8947,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 23:20:00,04h 35m,2024-07-17 03:55:00,4.1,548.00,11
8947,8948,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Sleeper (2+1),2024-07-17 22:10:00,05h 15m,2024-07-17 03:25:00,4.1,743.00,12
8948,8949,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,FlixBus,A/C Seater (2+2),2024-07-17 11:00:00,04h 30m,2024-07-17 15:30:00,4.1,442.00,28
8949,8950,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 21:15:00,04h 30m,2024-07-17 01:45:00,4.0,601.00,44
8950,8951,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),2024-07-17 22:15:00,03h 35m,2024-07-17 01:50:00,2.0,2699.00,34
8951,8952,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shakmbhari Travels,A/C Seater / Sleeper (2+1),2024-07-17 22:30:00,05h 40m,2024-07-17 04:10:00,1.7,1394.00,19
8952,8953,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gajraj bus service,A/C Seater / Sleeper (2+1),2024-07-17 00:15:00,05h 30m,2024-07-17 05:45:00,3.9,1500.00,19
8953,8954,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Revanta Roadlines,A/C Seater / Sleeper (2+2),2024-07-17 21:40:00,04h 30m,2024-07-17 02:10:00,3.9,2700.00,48
8954,8955,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 21:05:00,04h 30m,2024-07-17 01:35:00,3.9,1500.00,40
8955,8956,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),2024-07-17 02:24:00,05h 30m,2024-07-17 07:54:00,1.4,2599.00,22
8956,8957,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Vijaylakshmi tour & travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:40:00,04h 55m,2024-07-17 01:35:00,0.0,1400.00,40
8957,8958,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),2024-07-17 18:30:00,07h 00m,2024-07-17 01:30:00,3.8,1249.00,30
8958,8959,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:55:00,05h 00m,2024-07-17 03:55:00,3.8,1100.00,36
8959,8960,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,DIVA BUS,A/C Seater / Sleeper (2+1),2024-07-17 23:40:00,04h 30m,2024-07-17 04:10:00,3.7,1499.00,42
8960,8961,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Khajuraho Travels,A/C Seater / Sleeper (2+1),2024-07-17 00:20:00,04h 57m,2024-07-17 05:17:00,3.7,1041.00,3
8961,8962,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,M R Travels,A/C Seater / Sleeper (2+1),2024-07-17 19:00:00,04h 30m,2024-07-17 23:30:00,3.6,880.00,33
8962,8963,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Goyal Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:20:00,04h 25m,2024-07-17 03:45:00,3.6,1800.00,10
8963,8964,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,GK Travels,A/C Seater/Sleeper (2+1),2024-07-17 21:45:00,04h 15m,2024-07-17 02:00:00,3.6,1299.00,17
8964,8965,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,GK Travels,A/C Sleeper (2+1),2024-07-17 20:45:00,03h 00m,2024-07-17 23:45:00,3.6,1299.00,33
8965,8966,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shree Savariya Travels & Transport,A/C Sleeper (2+1),2024-07-17 23:30:00,05h 00m,2024-07-17 04:30:00,3.5,3999.00,28
8966,8967,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),2024-07-17 20:45:00,04h 40m,2024-07-17 01:25:00,3.5,3900.00,36
8967,8968,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Shatabdi Travels Gurugram,AC Sleeper (2+1),2024-07-17 18:35:00,08h 00m,2024-07-17 02:35:00,3.5,1300.00,30
8968,8969,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,Maa Shakti Bhadra Travels,A/C Seater / Sleeper (2+2),2024-07-17 23:50:00,05h 10m,2024-07-17 05:00:00,3.4,4000.00,36
8969,8970,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,GODARA TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 20:50:00,05h 00m,2024-07-17 01:50:00,3.3,1199.00,36
8970,8971,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 00:50:00,04h 00m,2024-07-17 04:50:00,3.3,1099.00,48
8971,8972,UPSRTC,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 00:05:00,04h 30m,2024-07-17 04:35:00,3.3,1199.00,48
